x,y,z,date,designator,x_led,y_led,time_delta
8623,3005,536,2023-08-27T12:11:07.194000+00:00,U87,8549,3025,420
8668,2880,532,2023-08-27T12:11:07.554000+00:00,U87,8549,3025,360
8696,2737,530,2023-08-27T12:11:07.794000+00:00,U88,8703,2612,240
8703,2601,530,2023-08-27T12:11:08.014000+00:00,U88,8703,2612,220
8683,2388,532,2023-08-27T12:11:08.274000+00:00,U89,8662,2173,260
8610,2159,539,2023-08-27T12:11:08.594000+00:00,U89,8662,2173,320
8489,1942,547,2023-08-27T12:11:09.074000+00:00,U90,8451,1785,480
8411,1818,550,2023-08-27T12:11:09.334000+00:00,U90,8451,1785,260
8325,1683,553,2023-08-27T12:11:09.574000+00:00,U90,8451,1785,240
8217,1511,555,2023-08-27T12:11:09.874000+00:00,U91,8203,1426,300
8103,1324,553,2023-08-27T12:11:10.094000+00:00,U91,8203,1426,220
8003,1142,550,2023-08-27T12:11:10.494000+00:00,U92,7973,1053,400
7943,1022,547,2023-08-27T12:11:10.694000+00:00,U92,7973,1053,200
7894,915,544,2023-08-27T12:11:10.874000+00:00,U92,7973,1053,180
7837,786,541,2023-08-27T12:11:11.114000+00:00,U93,7777,664,240
7787,672,538,2023-08-27T12:11:11.314000+00:00,U93,7777,664,200
7735,558,536,2023-08-27T12:11:11.534000+00:00,U93,7777,664,220
7715,517,536,2023-08-27T12:11:11.613000+00:00,U93,7777,664,79
7518,226,530,2023-08-27T12:11:11.814000+00:00,U94,7581,275,201
7370,139,526,2023-08-27T12:11:12.134000+00:00,U95,7274,-35,320
7196,88,525,2023-08-27T12:11:12.334000+00:00,U95,7274,-35,200
7067,71,524,2023-08-27T12:11:12.714000+00:00,U95,7274,-35,380
6979,67,523,2023-08-27T12:11:12.874000+00:00,U96,6839,-46,160
6836,68,523,2023-08-27T12:11:13.134000+00:00,U96,6839,-46,260
6681,80,523,2023-08-27T12:11:13.414000+00:00,U96,6839,-46,280
6590,92,523,2023-08-27T12:11:13.574000+00:00,U1,6413,33,160
6487,110,523,2023-08-27T12:11:13.754000+00:00,U1,6413,33,180
6280,163,523,2023-08-27T12:11:13.994000+00:00,U1,6413,33,240
6167,202,524,2023-08-27T12:11:14.314000+00:00,U2,6007,197,320
6083,236,524,2023-08-27T12:11:14.474000+00:00,U2,6007,197,160
5981,286,524,2023-08-27T12:11:14.694000+00:00,U2,6007,197,220
5719,469,524,2023-08-27T12:11:15.074000+00:00,U3,5652,444,380
5652,536,524,2023-08-27T12:11:15.434000+00:00,U3,5652,444,360
5597,602,525,2023-08-27T12:11:15.654000+00:00,U3,5652,444,220
5538,702,523,2023-08-27T12:11:15.854000+00:00,U4,5431,822,200
5510,806,522,2023-08-27T12:11:16.294000+00:00,U4,5431,822,440
5512,861,522,2023-08-27T12:11:16.474000+00:00,U4,5431,822,180
5534,929,522,2023-08-27T12:11:16.694000+00:00,U4,5431,822,220
5565,985,521,2023-08-27T12:11:16.874000+00:00,U4,5431,822,180
5629,1066,521,2023-08-27T12:11:17.094000+00:00,U5,5727,1143,220
5689,1125,522,2023-08-27T12:11:17.454000+00:00,U5,5727,1143,360
5738,1167,522,2023-08-27T12:11:17.654000+00:00,U5,5727,1143,200
5815,1221,522,2023-08-27T12:11:17.934000+00:00,U5,5727,1143,280
5893,1267,522,2023-08-27T12:11:18.193000+00:00,U5,5727,1143,259
5998,1317,523,2023-08-27T12:11:18.354000+00:00,U6,6141,1268,161
6118,1361,523,2023-08-27T12:11:18.734000+00:00,U6,6141,1268,380
6248,1398,523,2023-08-27T12:11:19.154000+00:00,U6,6141,1268,420
6400,1427,523,2023-08-27T12:11:19.614000+00:00,U7,6567,1355,460
6486,1440,523,2023-08-27T12:11:19.794000+00:00,U7,6567,1355,180
6622,1459,523,2023-08-27T12:11:19.994000+00:00,U7,6567,1355,200
6762,1483,523,2023-08-27T12:11:20.334000+00:00,U8,6975,1482,340
6906,1515,525,2023-08-27T12:11:20.614000+00:00,U8,6975,1482,280
6972,1534,525,2023-08-27T12:11:20.754000+00:00,U8,6975,1482,140
7045,1556,526,2023-08-27T12:11:20.914000+00:00,U8,6975,1482,160
7191,1615,527,2023-08-27T12:11:21.274000+00:00,U9,7328,1738,360
7254,1649,527,2023-08-27T12:11:21.454000+00:00,U9,7328,1738,180
7310,1689,527,2023-08-27T12:11:21.634000+00:00,U9,7328,1738,180
7337,1713,527,2023-08-27T12:11:21.734000+00:00,U9,7328,1738,100
7417,1820,528,2023-08-27T12:11:22.054000+00:00,U9,7328,1738,320
7445,1896,528,2023-08-27T12:11:22.274000+00:00,U9,7328,1738,220
7457,1971,528,2023-08-27T12:11:22.494000+00:00,U10,7369,2173,220
7457,2045,529,2023-08-27T12:11:22.714000+00:00,U10,7369,2173,220
7456,2052,529,2023-08-27T12:11:22.734000+00:00,U10,7369,2173,20
7442,2131,529,2023-08-27T12:11:22.994000+00:00,U10,7369,2173,260
7418,2199,529,2023-08-27T12:11:23.214000+00:00,U10,7369,2173,220
7357,2307,529,2023-08-27T12:11:23.494000+00:00,U10,7369,2173,280
7316,2355,529,2023-08-27T12:11:23.814000+00:00,U10,7369,2173,320
7244,2418,529,2023-08-27T12:11:24.114000+00:00,U11,7024,2448,300
7190,2452,530,2023-08-27T12:11:24.294000+00:00,U11,7024,2448,180
